Guilberville;48.983333;-0.95;50160
Hébécrevon;49.133333;-1.166667;50180
La Barre-de-Semilly;49.116667;-1.033333;50810
La Bloutière;48.866667;-1.233333;50800
La Chapelle-en-Juger;49.133333;-1.216667;50570
La Colombe;48.866667;-1.183333;50800
La Haye-Bellefond;;;50410
La Lande-d'Airou;48.816667;-1.283333;50800
La Luzerne;49.133333;-1.05;50680
La Mancellière-sur-Vire;49.066667;-1.066667;50750
Lamberville;49.083333;-0.9;50160
La Meauffe;49.183333;-1.116667;50880
La Trinité;48.783333;-1.233333;50800
Le Chefresne;48.9;-1.15;50410
Le Dézert;49.2;-1.166667;50620
Le Guislain;48.966667;-1.233333;50410
Le Hommet-d'Arthenay;49.183333;-1.183333;50620
Le Mesnil-Amey;49.1;-1.2;50570
Le Mesnil-Eury;49.15;-1.233333;50570
Le Mesnil-Herman;49.033333;-1.15;50750
Le Mesnil-Opac;49.016667;-1.1;50860
Le Mesnil-Raoult;49.033333;-1.066667;50420
Le Mesnil-Rouxelin;49.15;-1.083333;50000
Le Mesnil-Véneron;49.233333;-1.166667;50620
Le Mesnil-Vigot;49.15;-1.283333;50570
Le Perron;49.05;-0.9;50160
Les Champs-de-Losque;49.183333;-1.233333;50620
Les Veys;49.316667;-1.15;50500
Lozon;49.133333;-1.266667;50570
Margueray;48.9;-1.133333;50410
Marigny;49.1;-1.25;50570
Maupertuis;48.95;-1.2;50410
Méautis;49.283333;-1.3;50500
Montabot;48.933333;-1.116667;50410
Montbray;48.883333;-1.1;50410
Montmartin-en-Graignes;49.283333;-1.15;50620
Montrabot;49.116667;-0.883333;50810
Montreuil-sur-Lozon;49.133333;-1.233333;50570
Moon-sur-Elle;49.2;-1.05;50680
Morigny;48.883333;-1.066667;50410
Moyon;49;-1.116667;50860
Notre-Dame-d'Elle;49.116667;-0.966667;50810
Percy;48.916667;-1.183333;50410
Placy-Montaigu;49.033333;-0.9;50160
Pont-Hébert;49.166667;-1.133333;50880
Précorbin;49.083333;-0.95;50810
Quibou;49.066667;-1.2;50750
Raids;49.216667;-1.35;50500
Rampan;49.133333;-1.15;50000
Remilly-sur-Lozon;49.183333;-1.25;50570
Rouffigny;48.8;-1.25;50800
Rouxeville;49.1;-0.95;50810
Saint-Amand;49.05;-0.966667;50160
Saint-André-de-Bohon;49.233333;-1.25;50500
Saint-André-de-l'Epine;49.133333;-1;50680
Saint-Clair-sur-l'Elle;49.2;-1.033333;50680
Saint-Côme-du-Mont;49.333333;-1.266667;50500
Saint-Ebremond-de-Bonfossé;49.066667;-1.15;50750
Sainte-Cécile;48.833333;-1.183333;50800
Sainteny;49.233333;-1.316667;50500
Sainte-Suzanne-sur-Vire;49.066667;-1.066667;50750
Saint-Fromond;49.216667;-1.1;50620
Saint-Georges-de-Bohon;49.25;-1.25;50500
Saint-Georges-d'Elle;49.15;-0.966667;50680
Saint-Georges-Montcocq;49.133333;-1.083333;50000
Saint-Germain-d'Elle;49.116667;-0.916667;50810
Saint-Gilles;49.1;-1.166667;50180
Saint-Hilaire-Petitville;49.3;-1.233333;50500
Saint-Jean-de-Daye;49.233333;-1.133333;50620
Saint-Jean-de-Savigny;49.2;-0.983333;50680
Saint-Jean-des-Baisants;49.1;-0.966667;50810
Saint-Lô;49.116667;-1.083333;50000
Saint-Louet-sur-Vire;48.983333;-0.983333;50420
Saint-Martin-de-Bonfossé;49.05;-1.166667;50750
Saint-Pellerin;49.3;-1.183333;50500
Saint-Pierre-de-Semilly;49.116667;-1;50810
Saint-Romphaire;49.033333;-1.1;50750
Saint-Samson-de-Bonfossé;49.05;-1.133333;50750
Saint-Vigor-des-Monts;48.916667;-1.083333;50420
Soulles;49.016667;-1.183333;50750
Tessy-sur-Vire;48.966667;-1.066667;50420
Torigni-sur-Vire;49.033333;-0.983333;50160
Tribehou;49.216667;-1.233333;50620
Troisgots;49.016667;-1.066667;50420
Vidouville;49.1;-0.9;50810
Villebaudon;48.966667;-1.166667;50410
Villedieu-les-Poêles;48.833333;-1.216667;50800
Villiers-Fossard;49.166667;-1.066667;50680
Angey;48.75;-1.5;50530
Argouges;48.5;-1.4;50240
Aucey-la-Plaine;48.533333;-1.483333;50170
Avranches;48.683333;-1.366667;50300
Bacilly;48.7;-1.433333;50530
Barenton;48.6;-0.833333;50720
Beauchamps;48.833333;-1.366667;50320
Beauficel;48.733333;-0.95;50150
Beauvoir;48.6;-1.5;50170
Bellefontaine;48.683333;-0.966667;50520
Bion;48.616667;-0.916667;50140
Boisyvon;48.8;-1.133333;50800
Braffais;48.75;-1.266667;50870
Brécey;48.733333;-1.166667;50370
Brouains;;;50150
Buais;48.516667;-0.966667;50640
Carnet;48.516667;-1.35;50240
Carolles;48.75;-1.55;50740
Céaux;48.633333;-1.383333;50220
Champcervon;48.783333;-1.4;50320
Champcey;48.733333;-1.45;50530
Champeaux;48.733333;-1.533333;50530
Chasseguey;48.65;-1.083333;50520
Chaulieu;;;50150
Chavoy;48.733333;-1.333333;50870
Chérencé-le-Roussel;48.7;-1.016667;50520
Chèvreville;48.616667;-1.05;50600
Coulouvray-Boisbenâtre;48.783333;-1.1;50670
Courtils;48.633333;-1.433333;50220
Crollon;48.583333;-1.383333;50220
Cuves;48.716667;-1.116667;50670
Dragey-Ronthon;;;50530
Ducey;48.616667;-1.3;50220
Equilly;48.833333;-1.383333;50320
Ferrières;;;50640
Folligny;48.816667;-1.416667;50320
Fontenay;48.616667;-1.016667;50140
Gathemo;48.766667;-0.966667;50150
Genêts;48.683333;-1.483333;50530
Ger;48.683333;-0.8;50850
Hamelin;48.55;-1.216667;50730
Heussé;48.5;-0.9;50640
Hocquigny;48.816667;-1.416667;50320
Huisnes-sur-Mer;48.6;-1.45;50170
Husson;48.566667;-0.883333;50640
Isigny-le-Buat;48.616667;-1.166667;50540
Juilley;48.6;-1.35;50220
Jullouville;;;50610
Juvigny-le-Tertre;48.683333;-1.016667;50520
La Bazoge;48.65;-1.033333;50520
La Chaise-Baudouin;48.766667;-1.233333;50370
La Chapelle-Cécelin;48.816667;-1.166667;50800
La Chapelle-Urée;48.666667;-1.15;50370
La Croix-Avranchin;48.55;-1.383333;50240
La Godefroy;48.683333;-1.3;50300
La Gohannière;48.7;-1.25;50300
La Haye-Pesnel;48.8;-1.4;50320
La Lucerne-d'Outremer;48.783333;-1.433333;50320
La Mouche;48.8;-1.35;50320
Lapenty;48.583333;-1;50600
La Rochelle-Normande;48.766667;-1.433333;50530
Le Fresne-Poret;48.7;-0.833333;50850
Le Grand-Celland;48.683333;-1.183333;50370
Le Luot;48.75;-1.316667;50870
Le Mesnil-Adelée;48.7;-1.066667;50520
Le Mesnil-Gilbert;48.716667;-1.066667;50670
Le Mesnillard;48.633333;-1.083333;50600
Le Mesnil-Ozenne;48.666667;-1.233333;50220
Le Mesnil-Rainfray;48.666667;-1.05;50520
Le Mesnil-Tôve;48.7;-1.016667;50520
Le Mont-Saint-Michel;;;50170
Le Neufbourg;48.65;-0.95;50140
Le Petit-Celland;48.7;-1.216667;50370
Les Chambres;48.766667;-1.383333;50320
Les Chéris;48.633333;-1.25;50220
Les Cresnays;48.716667;-1.133333;50370
Les Loges-Marchis;48.55;-1.1;50600
Les Loges-sur-Brécey;48.766667;-1.166667;50370
Le Tanu;48.816667;-1.35;50320
Le Teilleul;48.55;-0.883333;50640
Le Val-Saint-Père;48.666667;-1.35;50300
Lingeard;48.733333;-1.033333;50670
Lolif;48.733333;-1.383333;50530
Macey;48.566667;-1.433333;50170
Marcey-les-Grèves;48.7;-1.383333;50300
Marcilly;;;50220
Martigny;48.616667;-1.116667;50600
Milly;48.6;-1.016667;50600
Montanel;48.5;-1.416667;50240
Montjoie-Saint-Martin;48.533333;-1.3;50240
Montviron;48.733333;-1.416667;50530
Mortain;48.65;-0.933333;50140
Moulines;48.541667;-1.033333;50600
Notre-Dame-de-Livoye;48.75;-1.2;50370
Notre-Dame-du-Touchet;48.583333;-0.95;50140
Parigny;48.6;-1.083333;50600
Perriers-en-Beauficel;48.733333;-1;50150
Plomb;48.733333;-1.3;50870
Poilley;48.616667;-1.316667;50220
Pontaubault;48.633333;-1.35;50220
Pontorson;48.55;-1.516667;50170
Ponts;48.7;-1.35;50300
Précey;48.6;-1.383333;50220
Reffuveille;48.666667;-1.116667;50520
Romagny;48.65;-0.966667;50140
Sacey;48.5;-1.45;50170
Saint-Aubin-de-Terregatte;48.583333;-1.3;50111
Saint-Barthélemy;48.683333;-0.95;50140
Saint-Brice;;;50300
Saint-Brice-de-Landelles;48.533333;-1.15;50730
Saint-Clément-Rancoudray;;;50140
Saint-Cyr-du-Bailleul;48.566667;-0.8;50720
Sainte-Marie-du-Bois;48.566667;-0.9;50640
Sainte-Pience;48.75;-1.3;50870
Saint-Georges-de-Livoye;48.733333;-1.216667;50370
Saint-Georges-de-Rouelley;48.60291;-0.77024;50720
Saint-Hilaire-du-Harcouët;48.583333;-1.1;50600
Saint-James;48.533333;-1.316667;50240
Saint-Jean-de-la-Haize;48.7;-1.366667;50300
Saint-Jean-des-Champs;48.833333;-1.466667;50320
Saint-Jean-du-Corail;48.608333;-0.908333;50140
Saint-Jean-du-Corail-des-Bois;;;50370
Saint-Jean-le-Thomas;48.733333;-1.516667;50530
Saint-Laurent-de-Cuves;48.75;-1.116667;50670
Saint-Laurent-de-Terregatte;48.566667;-1.25;50111
Saint-Loup;48.666667;-1.3;50300
Saint-Martin-de-Landelles;48.55;-1.183333;50730
Saint-Martin-des-Champs;48.666667;-1.333333;50300
Saint-Martin-le-Bouillant;48.783333;-1.183333;50800
Saint-Maur-des-Bois;48.816667;-1.15;50800
Saint-Michel-de-Montjoie;48.733333;-1.033333;50670
Saint-Nicolas-des-Bois;;;50370
Saint-Ovin;;;50300
Saint-Pierre-Langers;48.783333;-1.5;50530
Saint-Pois;48.75;-1.066667;50670
Saint-Quentin-sur-le-Homme;48.65;-1.316667;50220
Saint-Senier-de-Beuvron;48.583333;-1.316667;50240
Saint-Senier-sous-Avranches;48.683333;-1.333333;50300
Saint-Symphorien-des-Monts;48.55;-1;50640
Sartilly;48.75;-1.45;50530
Savigny-le-Vieux;48.516667;-1.05;50640
Servon;48.6;-1.416667;50170
Sourdeval;48.733333;-0.933333;50150
Subligny;48.75;-1.366667;50870
Tanis;48.583333;-1.45;50170
Tirepied;48.716667;-1.266667;50870
Vains;48.683333;-1.416667;50300
Vengeons;48.75;-0.916667;50150
Vergoncey;48.566667;-1.4;50240
Vernix;48.716667;-1.233333;50370
Vessey;48.516667;-1.433333;50170
Villechien;48.583333;-0.983333;50140
Villiers-le-Pré;48.55;-1.4;50240
Virey;48.583333;-1.133333;50600
Agon-Coutainville;49.041667;-1.575;50230
Ancteville;49.1;-1.483333;50200
Anctoville-sur-Boscq;;;50400
Angoville-sur-Ay;49.25;-1.55;50430
Anneville-sur-Mer;49.116667;-1.583333;50560
Annoville;48.966667;-1.533333;50660
Baupte;49.3;-1.35;50500
Belval;49.033333;-1.366667;50210
Blainville-sur-Mer;49.066667;-1.583333;50560
Boisroger;49.083333;-1.55;50200
Brainville;49.083333;-1.5;50200
Bréhal;48.9;-1.516667;50290
Bretteville-sur-Ay;49.266667;-1.633333;50430
Bréville-sur-Mer;48.866667;-1.55;50290
Bricqueville-la-Blouette;49.033333;-1.483333;50200
Bricqueville-sur-Mer;48.916667;-1.516667;50290
Cambernon;49.083333;-1.383333;50200
Cametours;49.066667;-1.283333;50570
Camprond;49.083333;-1.35;50210
Cérences;48.916667;-1.433333;50510
Cerisy-la-Salle;49.033333;-1.283333;50210
Chanteloup;48.9;-1.483333;50510
Contrières;48.983333;-1.433333;50660
Coudeville-sur-Mer;48.883333;-1.516667;50290
Courcy;49.05;-1.4;50200
Coutances;49.05;-1.433333;50200
Créances;49.2;-1.566667;50710
Donville-les-Bains;48.85;-1.566667;50350
Feugères;49.15;-1.316667;50190
Gavray;48.916667;-1.35;50450
Geffosses;49.133333;-1.55;50560
Gonfreville;49.233333;-1.4;50190
Gorges;49.266667;-1.4;50190
Gouville-sur-Mer;49.1;-1.583333;50560
Granville;48.833333;-1.6;50400
Gratot;49.066667;-1.483333;50200
Grimesnil;48.95;-1.35;50450
Guéhébert;;;50210
Hambye;48.95;-1.266667;50450
Hauteville-la-Guichard;;;50570
Hauteville-sur-Mer;48.983333;-1.533333;50590
Hérenguerville;48.983333;-1.5;50660
Heugueville-sur-Sienne;49.033333;-1.516667;50200
Hudimesnil;48.866667;-1.483333;50510
Hyenville;49;-1.466667;50660
Jullouville;;;50610
La Baleine;48.916667;-1.316667;50450
La Feuillie;49.183333;-1.483333;50190
La Meurdraquière;48.85;-1.4;50510
La Ronde-Haye;49.133333;-1.45;50490
Laulne;49.25;-1.466667;50430
La Vendelée;49.083333;-1.466667;50200
Le Loreur;48.866667;-1.433333;50510
Le Lorey;49.1;-1.3;50570
Le Mesnil-Amand;48.883333;-1.366667;50450
Le Mesnil-Aubert;48.95;-1.416667;50510
Le Mesnilbus;49.133333;-1.35;50490
Le Mesnil-Garnier;48.866667;-1.3;50450
Le Mesnil-Rogues;48.866667;-1.383333;50450
Le Mesnil-Villeman;48.866667;-1.333333;50450
Lengronne;48.933333;-1.383333;50510
Le Plessis-Lastelle;;;50250
Lessay;49.216667;-1.533333;50430
Lingreville;48.95;-1.533333;50660
Longueville;48.85;-1.55;50290
Marchésieux;49.183333;-1.283333;50190
Millières;49.183333;-1.466667;50190
Montaigu-les-Bois;48.9;-1.283333;50450
Montchaton;49.016667;-1.5;50660
Montcuit;49.116667;-1.333333;50490
Monthuchon;49.083333;-1.416667;50200
Montmartin-sur-Mer;48.983333;-1.516667;50590
Montpinchon;49.016667;-1.316667;50210
Montsurvent;49.116667;-1.5;50200
Muneville-le-Bingard;49.133333;-1.483333;50490
Muneville-sur-Mer;48.933333;-1.483333;50290
Nay;49.233333;-1.366667;50190
Nicorps;49.033333;-1.416667;50200
Notre-Dame-de-Cenilly;49;-1.25;50210
Orval;49.016667;-1.466667;50660
Ouville;49.016667;-1.366667;50210
Périers;49.183333;-1.416667;50190
Pirou;49.183333;-1.583333;50770
Quettreville-sur-Sienne;48.966667;-1.466667;50660
Regnéville-sur-Mer;49.016667;-1.55;50590
Roncey;48.983333;-1.333333;50210
Saint-Aubin-des-Préaux;48.8;-1.5;50380
Saint-Aubin-du-Perron;49.15;-1.366667;50490
Saint-Denis-le-Gast;48.95;-1.333333;50450
Saint-Denis-le-Vêtu;48.983333;-1.4;50210
Saint-Germain-sur-Ay;49.233333;-1.6;50430
Saint-Germain-sur-Sèves;49.216667;-1.366667;50190
Saint-Jores;49.3;-1.416667;50250
Saint-Malo-de-la-Lande;49.066667;-1.533333;50200
Saint-Martin-d'Aubigny;49.166667;-1.35;50190
Saint-Martin-de-Cenilly;48.983333;-1.283333;50210
Saint-Michel-de-la-Pierre;49.133333;-1.383333;50490
Saint-Pair-sur-Mer;48.816667;-1.566667;50380
Saint-Patrice-de-Claids;49.233333;-1.433333;50190
Saint-Pierre-de-Coutances;;;50200
Saint-Planchers;48.816667;-1.516667;50400
Saint-Sauveur-la-Pommeraye;48.85;-1.45;50510
Saint-Sauveur-Lendelin;49.133333;-1.416667;50490
Saint-Sébastien-de-Raids;49.183333;-1.366667;50190
Saussey;49.016667;-1.433333;50200
Savigny;49.05;-1.333333;50210
Servigny;49.1;-1.466667;50200
Sourdeval-les-Bois;48.916667;-1.266667;50450
Tourville-sur-Sienne;49.05;-1.55;50200
Trelly;48.966667;-1.433333;50660
Vaudrimesnil;49.15;-1.416667;50490
Ver;48.9;-1.383333;50450
Vesly;49.25;-1.5;50430
Yquelon;48.85;-1.55;50400
Acqueville;49.608333;-1.75;50440
Amfreville;49.416667;-1.383333;50480
Angoville-au-Plain;49.35;-1.25;50480
Anneville-en-Saire;49.633333;-1.283333;50760
Appeville;49.316667;-1.333333;50500
Auderville;49.71358;-1.93104;50440
Audouville-la-Hubert;49.416667;-1.233333;50480
Aumeville-Lestre;49.533333;-1.316667;50630
Azeville;49.466667;-1.316667;50310
Barfleur;49.666667;-1.25;50760
Barneville-Carteret;;;50270
Baubigny;49.433333;-1.8;50270
Baudreville;49.3;-1.633333;50250
Beaumont-Hague;49.666667;-1.85;50440
Benoîtville;49.533333;-1.783333;50340
Besneville;49.366667;-1.633333;50390
Beuzeville-au-Plain;49.433333;-1.3;50480
Beuzeville-la-Bastille;49.35;-1.366667;50360
Biniville;49.433333;-1.483333;50390
Biville;49.616667;-1.816667;50440
Blosville;49.366667;-1.283333;50480
Bolleville;49.3;-1.566667;50250
Boutteville;49.383333;-1.25;50480
Branville-Hague;49.65;-1.783333;50440
Breuville;49.533333;-1.683333;50260
Bricquebec;49.466667;-1.633333;50260
Bricquebosq;49.533333;-1.716667;50340
Brix;49.55;-1.583333;50700
Brucheville;49.366667;-1.2;50480
Canville-la-Rocque;49.35;-1.633333;50580
Carquebut;49.366667;-1.333333;50480
Catteville;49.35;-1.566667;50390
Chef-du-Pont;49.383333;-1.333333;50480
Coigny;49.316667;-1.383333;50250
Colomby;49.45;-1.483333;50700
Crasville;49.55;-1.333333;50630
Cretteville;49.35;-1.383333;50250
Crosville-sur-Douve;49.383333;-1.483333;50360
Denneville;49.316667;-1.65;50580
Digulleville;49.7;-1.866667;50440
Doville;49.333333;-1.533333;50250
Ecausseville;49.466667;-1.366667;50310
Ecoquenéauville;49.4;-1.283333;50480
Eculleville;49.683333;-1.816667;50440
Emondeville;49.466667;-1.333333;50310
Eroudeville;49.483333;-1.383333;50310
Etienville;49.383333;-1.416667;50360
Fierville-les-Mines;49.383333;-1.666667;50580
Flamanville;49.533333;-1.866667;50340
Flottemanville;49.483333;-1.45;50700
Flottemanville-Hague;49.616667;-1.716667;50690
Fontenay-sur-Mer;49.483333;-1.316667;50310
Foucarville;49.45;-1.25;50480
Fresville;49.433333;-1.35;50310
Glatigny;49.283333;-1.633333;50250
Golleville;49.433333;-1.516667;50390
Gourbesville;49.416667;-1.416667;50480
Gréville-Hague;49.666667;-1.8;50440
Grosville;49.5;-1.75;50340
Hautteville-Bocage;49.433333;-1.466667;50390
Héauville;49.583333;-1.8;50340
Helleville;49.55;-1.783333;50340
Hémevez;49.466667;-1.433333;50700
Herqueville;49.666667;-1.883333;50440
Hiesville;49.366667;-1.266667;50480
Houesville;49.35;-1.283333;50480
Houtteville;49.333333;-1.366667;50250
Huberville;49.516667;-1.416667;50700
Jobourg;49.683333;-1.90375;50440
Joganville;49.466667;-1.35;50310
La Bonneville;49.4;-1.45;50360
La Haye-d'Ectot;49.383333;-1.733333;50270
La Haye-du-Puits;49.3;-1.55;50250
La Pernelle;49.616667;-1.3;50630
Le Ham;49.45;-1.416667;50310
Le Mesnil;49.366667;-1.691667;50580
Le Rozel;49.483333;-1.833333;50340
Les Moitiers-d'Allonne;49.4;-1.783333;50270
Les Moitiers-en-Bauptois;49.366667;-1.433333;50360
Les Perques;49.45;-1.666667;50260
Les Pieux;49.516667;-1.8;50340
Lestre;49.516667;-1.333333;50310
L'Etang-Bertrand;49.466667;-1.558333;50260
Le Valdécie;49.416667;-1.65;50260
Le Vicel;49.633333;-1.316667;50760
Le Vrétot;49.45;-1.716667;50260
Liesville-sur-Douve;49.35;-1.333333;50480
Lieusaint;49.466667;-1.466667;50700
Lithaire;49.3;-1.483333;50250
Magneville;49.45;-1.55;50260
Mobecq;49.266667;-1.516667;50250
Montaigu-la-Brisette;;;50700
Montebourg;49.483333;-1.383333;50310
Montfarville;49.65;-1.266667;50760
Montgardon;49.283333;-1.566667;50250
Morsalines;49.566667;-1.3;50630
Morville;49.483333;-1.5;50700
Négreville;49.483333;-1.55;50260
Néhou;49.416667;-1.533333;50390
Neufmesnil;49.316667;-1.533333;50250
Neuville-au-Plain;49.433333;-1.333333;50480
Neuville-en-Beaumont;49.35;-1.6;50250
Octeville-l'Avenel;;;50630
Omonville-la-Petite;49.7;-1.883333;50440
Omonville-la-Rogue;49.7;-1.85;50440
Orglandes;49.416667;-1.45;50390
Ozeville;49.5;-1.333333;50310
Picauville;49.383333;-1.4;50360
Pierreville;49.483333;-1.783333;50340
Portbail;49.333333;-1.7;50580
Prétot-Sainte-Suzanne;49.316667;-1.416667;50250
Quettehou;49.6;-1.3;50630
Quettetot;49.483333;-1.666667;50260
Quinéville;49.516667;-1.3;50310
Rauville-la-Bigot;49.516667;-1.683333;50260
Rauville-la-Place;49.383333;-1.5;50390
Ravenoville;49.466667;-1.266667;50480
Reigneville-Bocage;49.4;-1.466667;50390
Réville;49.616667;-1.25;50760
Rocheville;49.5;-1.6;50260
Saint-Christophe-du-Foc;49.55;-1.75;50340
Saint-Cyr;49.483333;-1.416667;50310
Sainte-Colombe;49.416667;-1.516667;50390
Sainte-Croix-Hague;49.633333;-1.766667;50440
Sainte-Geneviève;49.65;-1.316667;50760
Sainte-Marie-du-Mont;49.383333;-1.216667;50480
Sainte-Mère-Eglise;49.416667;-1.316667;50480
Saint-Floxel;49.5;-1.35;50310
Saint-Georges-de-la-Rivière;;;50270
Saint-Germain-des-Vaux;49.71269;-1.92054;50440
Saint-Germain-de-Tournebut;49.533333;-1.383333;50700
Saint-Germain-de-Varreville;49.433333;-1.25;50480
Saint-Germain-le-Gaillard;49.483333;-1.783333;50340
Saint-Jacques-de-Néhou;49.416667;-1.616667;50390
Saint-Jean-de-la-Rivière;49.366667;-1.7;50270
Saint-Joseph;49.533333;-1.533333;50700
Saint-Lô-d'Ourville;49.333333;-1.666667;50580
Saint-Marcouf;;;50310
Saint-Martin-d'Audouville;49.533333;-1.333333;50310
Saint-Martin-de-Varreville;49.433333;-1.233333;50480
Saint-Martin-le-Hébert;;;50260
Saint-Maurice-en-Cotentin;49.383333;-1.7;50270
Saint-Nicolas-de-Pierrepont;49.316667;-1.583333;50250
Saint-Pierre-d'Arthéglise;49.416667;-1.683333;50270
Saint-Rémy-des-Landes;49.283333;-1.633333;50580
Saint-Sauveur-de-Pierrepont;49.333333;-1.583333;50250
Saint-Sauveur-le-Vicomte;49.383333;-1.533333;50390
Saint-Symphorien-le-Valois;49.3;-1.55;50250
Saint-Vaast-la-Hougue;49.6;-1.266667;50550
Saussemesnil;49.566667;-1.466667;50700
Sébeville;49.383333;-1.283333;50480
Sénoville;49.433333;-1.766667;50270
Siouville-Hague;;;50340
Sortosville;49.483333;-1.433333;50310
Sortosville-en-Beaumont;49.433333;-1.716667;50270
Sottevast;49.516667;-1.6;50260
Sotteville;49.533333;-1.75;50340
Surtainville;49.466667;-1.816667;50270
Surville;49.283333;-1.65;50250
Taillepied;;;50390
Tamerville;49.533333;-1.45;50700
Teurthéville-Bocage;49.583333;-1.383333;50630
Tonneville;49.633333;-1.716667;50460
Tréauville;49.516667;-1.816667;50340
Turqueville;49.416667;-1.283333;50480
Urville;49.45;-1.433333;50700
Urville-Nacqueville;49.683333;-1.733333;50460
Valcanville;49.633333;-1.316667;50760
Valognes;49.516667;-1.466667;50700
Varenguebec;49.333333;-1.5;50250
Vasteville;49.6;-1.766667;50440
Vaudreville;49.516667;-1.366667;50310
Vauville;;;50440
Vesly;49.25;-1.5;50430
Videcosville;49.566667;-1.366667;50630
Vierville;49.366667;-1.25;50480
Vindefontaine;49.333333;-1.416667;50250
Yvetot-Bocage;49.483333;-1.5;50700
Bretteville;;;50110
Brillevast;49.633333;-1.4;50330
Canteloup;;;50330
Carneville;49.666667;-1.45;50330
Cherbourg-Octeville;49.65;-1.65;50100
Clitourps;49.65;-1.366667;50330
Cosqueville;49.7;-1.4;50330
Couville;49.55;-1.683333;50690
Digosville;49.633333;-1.533333;50110
Equeurdreville-Hainneville;;;50120
Fermanville;49.683333;-1.45;50840
Gatteville-le-Phare;49.683333;-1.283333;50760
Gonneville;49.633333;-1.466667;50330
Gouberville;49.683333;-1.316667;50330
Hardinvast;49.583333;-1.65;50690
La Glacerie;49.6;-1.566667;50470
Le Mesnil-au-Val;49.6;-1.533333;50110
Le Theil;;;50330
Le Vast;49.616667;-1.35;50630
Martinvast;49.6;-1.666667;50690
Maupertus-sur-Mer;49.666667;-1.483333;50330
Néville-sur-Mer;49.683333;-1.333333;50330
Nouainville;49.616667;-1.683333;50690
Querqueville;49.666667;-1.7;50460
Réthoville;49.7;-1.35;50330
Saint-Martin-le-Gréard;49.55;-1.65;50690
Saint-Pierre-Eglise;49.666667;-1.4;50330
Sideville;49.583333;-1.683333;50690
Teurthéville-Hague;49.583333;-1.733333;50690
Théville;49.65;-1.416667;50330
Tocqueville;49.666667;-1.333333;50330
Tollevast;49.566667;-1.633333;50470
Tourlaville;49.633333;-1.566667;50110
Varouville;49.666667;-1.366667;50330
Virandeville;49.566667;-1.75;50690
Bezannes;49.216667;3.983333;51430
Ormes;49.233333;3.95;51370
Reims;49.25;4.033333;51100
Thillois;49.25;3.95;51370
Tinqueux;49.25;3.983333;51430
Aougny;49.183333;3.733333;51170
Arcis-le-Ponsart;49.233333;3.7;51170
Aubilly;49.216667;3.866667;51170
Baconnes;49.166667;4.333333;51400
Baslieux-lès-Fismes;49.316667;3.716667;51170
Beaumont-sur-Vesle;49.166667;4.183333;51360
Bligny;49.183333;3.866667;51170
Bouilly;49.2;3.883333;51390
Bouleuse;49.216667;3.833333;51170
Bouvancourt;49.333333;3.833333;51140
Branscourt;49.266667;3.816667;51140
Breuil;;;51140
Brouillet;49.216667;3.733333;51170
Châlons-sur-Vesle;49.283333;3.916667;51140
Chambrecy;49.166667;3.816667;51170
Chamery;49.166667;3.966667;51500
Champfleury;;;51500
Chaumuzy;49.166667;3.866667;51170
Chenay;49.3;3.933333;51140
Chigny-les-Roses;49.15;4.05;51500
Cormontreuil;49.216667;4.05;51350
Coulommes-la-Montagne;49.216667;3.916667;51390
Courcelles-Sapicourt;49.266667;3.833333;51140
Courlandon;49.316667;3.733333;51170
Courmas;49.183333;3.9;51390
Courville;49.266667;3.7;51170
Crugny;49.25;3.733333;51170
Ecueil;49.183333;3.95;51500
Faverolles-et-Coëmy;49.233333;3.8;51170
Fismes;49.3;3.683333;51170
Germigny;49.25;3.866667;51390
Gueux;49.25;3.916667;51390
Hermonville;49.333333;3.9;51220
Hourges;49.283333;3.766667;51140
Janvry;49.25;3.883333;51390
Jonchery-sur-Vesle;49.283333;3.816667;51140
Jouy-lès-Reims;49.2;3.933333;51390
Lagery;49.2;3.75;51170
Les Mesneux;49.216667;3.966667;51370
Les Petites-Loges;49.133333;4.225;51400
Lhéry;49.2;3.766667;51170
Ludes;49.15;4.083333;51500
Magneux;;;51170
Mailly-Champagne;49.15;4.116667;51500
Marfaux;49.166667;3.883333;51170
Méry-Prémecy;49.216667;3.866667;51390
Montbré;49.183333;4.033333;51500
Montigny-sur-Vesle;49.316667;3.8;51140
Mont-sur-Courville;49.25;3.683333;51170
Muizon;49.266667;3.883333;51140
Pargny-lès-Reims;49.216667;3.916667;51390
Pévy;49.316667;3.833333;51140
Poilly;49.216667;3.816667;51170
Prouilly;49.3;3.85;51140
Puisieulx;49.183333;4.116667;51500
Reims;49.25;4.033333;51100
Rilly-la-Montagne;49.166667;4.05;51500
Romain;49.333333;3.766667;51140
Romigny;49.166667;3.766667;51170
Rosnay;49.25;3.866667;51390
Sacy;49.2;3.95;51500
Saint-Euphraise-et-Clairizet;;;51390
Saint-Gilles;49.283333;3.683333;51170
Saint-Léonard;49.216667;4.1;51500
Sarcy;49.2;3.816667;51170
Savigny-sur-Ardres;49.233333;3.783333;51170
Sept-Saulx;49.15;4.25;51400
Sermiers;49.15;3.983333;51500
Serzy-et-Prin;49.25;3.766667;51170
Sillery;49.2;4.133333;51500
Taissy;49.216667;4.1;51500
Tramery;49.216667;3.8;51170
Trépail;49.1;4.183333;51380
Treslon;49.233333;3.816667;51140
Trigny;49.3;3.9;51140
